recid,radate,assignmt,site,training,afdc,sex,class_tr,ojt_jsa,oth_serv,bdate,age,earnings,prevearn,married,pbhous,hsorged,black,hispanic,f2sms,wkless13,newern01,newern02,newern03,newern04,newern05,newern06,newern07,newern08,newern09,newern10,newern11,newern12,newern13,newern14,newern15,newern16,newern17,newern18,newern19,newern20,newern21,newern22,newern23,newern24,newern25,newern26,newern27,newern28,newern29,newern30,bifrsp,employed_01,employed_02,employed_03,employed_04,employed_05,employed_06,employed_07,employed_08,employed_09,employed_10,employed_11,employed_12,employed_13,employed_14,employed_15,employed_16,employed_17,employed_18,employed_19,employed_20,employed_21,employed_22,employed_23,employed_24,employed_25,employed_26,employed_27,employed_28,employed_29,employed_30,frac_months_employed,outcome,bfeduca,reasonsa,reasonsb,reasonsc,reject
300110,04/14/89,1,IN,1,0,1,0,0,1,12/23/64,24,11832,0,0,.064312547,.68767726,1,0,0,1,619,619,367,367,367,222,222,222,0,0,0,598,598,598,713,713,713,728,728,728,58,58,58,0,0,0,634,634,634,634,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,.80000001,1,11,Missing,Missing,Missing,Did not reject
300113,05/26/88,1,LC,1,0,0,0,0,1,05/04/51,37,8127,3200,1,1,1,0,0,0,0,33,297,297,297,22,22,22,0,0,0,0,0,0,79,79,79,473,473,473,428,428,428,424,424,424,481,481,481,741,741,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.80000001,1,15,Missing,Missing,Missing,Did not reject
300114,06/01/88,0,CI,0,0,1,0,0,1,07/03/62,25,9579,4103.9111,0,1,1,0,0,0,0,0,0,0,683,683,683,1043,1043,1043,712,712,712,755,755,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,0,11,Took Job,No Other,Missing,Did not reject
300115,08/31/88,0,IN,0,0,1,0,0,1,05/25/63,25,26525,14102,1,0,0,0,0,0,0,1144,765,765,765,225,225,225,321,321,321,270,270,270,509,509,509,1004,1004,1004,1339,1339,1339,1528,1528,1528,1532,1532,1532,1451,1451,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Not Chosen,No Other,Missing,Did not reject
300119,01/29/88,1,IN,1,0,1,0,1,0,05/05/64,23,8860,1500,0,0,1,1,0,0,0,306,306,159,159,159,407,407,407,193,193,193,0,0,0,550,550,550,418,418,418,162,162,162,488,488,488,275,275,275,292,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,12,Missing,Missing,Missing,Did not reject
300122,06/09/89,1,IN,1,0,1,0,1,0,05/18/67,22,43596,11653,0,0,1,0,0,1,0,290,290,290,1302,1302,1302,1475,1475,1475,1465,1465,1465,1454,1454,1454,1405,1405,1405,1542,1542,1542,1623,1623,1623,1988,1988,1988,1988,1988,1988,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Other,No Other,Missing,Did not reject
300123,07/15/88,1,IN,1,0,1,0,1,0,02/14/56,32,48727,1000,0,0,1,1,0,0,.40733594,3010,3010,3010,3010,3010,1119,1119,1119,1143,1143,1143,2050,2050,2050,347,347,347,1795,1795,1795,2301,2301,2301,1011,1011,1011,882,882,882,1733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,14,Missing,Missing,Missing,Did not reject
300125,02/25/88,1,IN,1,0,0,0,1,0,02/28/55,32,28029,0,1,0,1,0,0,1,1,727,752,778,752,778,778,752,1092,1052,1087,1087,982,1087,1052,1087,1052,1087,1087,1052,1087,1052,1010,862,779,862,835,862,835,862,862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300128,11/28/88,0,PR,0,1,0,1,0,0,01/05/53,35,20865,0,.21116078,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1057,1057,1057,1290,1290,1290,1144,1144,1144,1335,1335,1335,1183,1183,1183,1419,1419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.56666666,1,11,Missing,Missing,Missing,Did not reject
300129,01/08/88,1,IN,1,0,1,0,1,0,11/09/58,29,56089,5280,1,0,1,1,0,1,0,0,1617,2109,2179,2109,2179,2179,2109,2179,2109,2179,2179,1969,2179,2109,2179,2109,2179,1934,1644,1699,1644,1699,1699,1534,1699,1644,1699,1644,1699,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.96666664,1,16,Missing,Missing,Missing,Did not reject
300131,12/08/88,1,OK,1,0,1,0,0,1,11/30/36,52,16042,4103.9111,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1269,1311,1057,0,0,0,1506,1457,1506,1506,1360,1506,1214,850,1500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,.40000001,0,09,Missing,Missing,Missing,Did not reject
300133,07/06/88,1,CC,0,0,1,0,1,0,03/06/52,36,4310,1546,0,0,1,0,1,1,0,0,0,0,0,0,0,147,141,0,0,0,0,0,0,525,1049,1084,1084,280,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,10,Missing,Missing,Missing,Did not reject
300134,05/23/89,1,PR,0,1,0,0,0,1,09/02/49,39,2952,0,.21116078,0,0,0,1,0,1,48,604,604,604,364,364,364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.23333333,0,11,Family Prob,No Other,Missing,Did not reject
300136,02/19/88,1,IN,1,0,0,1,0,0,07/26/50,37,23830,4500,0,0,1,1,0,0,0,0,0,0,0,722,722,722,441,441,441,906,906,906,683,683,683,838,838,838,1268,1268,1268,992,992,992,1224,1224,1224,1304,1304,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.86666667,1,12,Missing,Missing,Missing,Did not reject
300139,02/11/88,1,MD,0,1,0,0,1,0,02/20/61,26,13871,4421,.21116078,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,509,509,509,834,834,834,1126,1126,1126,1087,1087,1087,959,959,959,163,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.56666666,1,13,Missing,Missing,Missing,Did not reject
300140,08/04/88,1,CI,1,0,1,1,0,0,07/24/65,23,9962,12088,0,0,1,0,0,0,0,864,439,439,439,433,433,433,293,293,293,684,684,684,717,717,717,0,0,0,0,0,0,0,0,0,0,0,0,700,700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,.60000002,1,13,Missing,Missing,Missing,Did not reject
300141,10/17/88,1,IN,0,0,1,0,0,1,01/30/65,23,14459,5500,0,0,0,0,0,0,0,223,223,816,816,816,1323,1323,1323,510,510,510,0,0,0,0,0,0,0,0,0,960,960,960,464,464,464,304,304,304,882,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,.69999999,1,10,Missing,Missing,Missing,Did not reject
300144,07/28/89,0,IN,0,0,0,0,0,1,12/24/59,29,3721,9000,0,0,1,0,0,0,0,449,449,593,593,593,260,260,260,88,88,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.36666667,0,12,Missing,Missing,Missing,Did not reject
300146,04/06/88,1,IN,0,1,0,0,1,0,09/19/65,22,6261,500,1,0,0,0,0,0,0,0,0,14,14,14,127,127,127,377,377,377,0,0,0,0,0,0,0,0,0,0,0,0,630,630,630,939,939,939,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,.5,1,09,Missing,Missing,Missing,Did not reject
300153,09/29/88,0,IN,0,0,1,0,0,1,03/24/64,24,35676,4000,0,0,1,0,0,1,0,2361,2284,1143,0,0,3152,3503,3619,3503,3619,3619,3503,3619,1751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,0,12,Other,No Other,Missing,Did not reject
300154,05/19/88,1,PR,0,1,0,0,0,1,02/03/50,38,12758,0,.21116078,0,1,0,1,0,1,0,0,0,0,669,669,669,621,621,621,578,578,578,686,686,686,792,792,792,25,25,25,0,0,0,651,651,651,346,346,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,.76666665,1,10,Other,Took Job,No Other,Rejected JTPA
300155,06/16/89,0,IN,0,0,1,0,1,0,11/09/63,25,0,4103.9111,1,.064312547,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Missing,Missing,Missing,Did not reject
300156,09/23/88,1,IN,1,0,0,0,1,0,05/31/63,25,9003,8440,0,0,1,0,0,0,0,1062,1062,1062,1028,1028,1028,911,911,911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,12,Missing,Missing,Missing,Did not reject
300158,09/19/88,0,HF,0,0,1,0,0,1,10/03/58,29,24135,100,0,0,0,1,0,0,1,374,374,374,85,85,85,0,0,0,543,543,543,1141,1141,1141,1183,1183,1183,1185,1185,1185,1223,1223,1223,1192,1192,1192,1119,1119,1119,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,11,Other,No Other,Missing,Did not reject
300159,01/24/89,0,MN,0,0,1,1,0,0,07/22/63,25,2612,11490,1,0,0,0,0,0,0,124,124,124,124,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,664,664,664,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,.26666668,0,11,Not Chosen,No Other,Missing,Did not reject
300160,01/09/89,1,SM,0,0,1,0,1,0,01/23/66,22,698,2500,0,0,1,0,0,0,0,265,265,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,12,Took Job,No Other,Missing,Rejected JTPA
300161,02/29/88,1,CV,0,0,0,0,1,0,04/02/64,23,141,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,47,47,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,11,Pregnant,No Other,Missing,Did not reject
300163,03/01/88,1,JK,0,0,1,0,1,0,02/07/56,32,34593,6500,1,0,1,1,0,0,0,943,943,943,979,979,979,1052,1052,1052,981,981,981,1070,1070,1070,940,940,940,1323,1323,1323,1558,1558,1558,1713,1713,1713,972,972,972,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300165,01/26/89,0,OK,0,0,1,0,0,1,04/15/59,29,17171,4103.9111,0,0,1,1,0,1,0,0,0,0,0,0,0,492,867,897,867,723,0,612,1355,1311,1355,1311,1355,694,618,737,595,0,0,247,319,309,319,883,1305,1,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,.69999999,1,12,Other,No Other,Missing,Did not reject
300166,06/03/88,0,IN,0,0,1,0,1,0,02/21/61,27,252,4103.9111,0,1,1,0,0,0,0,32,32,32,0,0,0,0,0,0,0,0,0,52,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.2,0,12,Other,No Other,Missing,Did not reject
300169,02/16/88,1,CV,1,0,1,0,1,0,08/22/65,22,10840,6000,.33528507,0,1,0,0,0,0,430,1270,1270,1270,1157,1157,1157,1043,1043,1043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33333334,0,12,Missing,Missing,Missing,Did not reject
300171,06/26/89,0,CI,0,0,1,1,0,0,07/30/66,22,0,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Missing,Missing,Missing,Did not reject
300172,08/24/89,1,LC,1,0,1,0,0,1,06/01/65,24,0,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Missing,Missing,Missing,Did not reject
300173,10/24/88,1,CC,0,0,1,0,1,0,08/23/66,22,27431,8000,1,0,1,0,0,0,0,619,619,1082,1082,1082,1986,1986,1986,1220,1220,1220,383,383,383,197,197,197,638,638,638,630,630,630,832,832,832,1434,1434,1434,987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,Missing,Missing,Missing,Did not reject
300174,04/22/88,0,IN,0,0,0,0,0,1,12/02/12,75,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,Other,No Other,Missing,Did not reject
300175,05/04/88,1,IN,1,0,0,0,1,0,01/04/33,55,0,8750,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Health Prob,No Other,Missing,Did not reject
300176,09/15/89,0,PR,0,1,0,0,0,1,10/10/58,30,0,0,.21116078,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,Changed Mind,No Other,Missing,Did not reject
300178,07/29/88,1,OH,0,0,1,0,1,0,03/27/55,33,30,4103.9111,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.033333335,0,12,Missing,Missing,Missing,Did not reject
300181,12/01/88,1,CC,0,0,0,0,1,0,07/11/49,39,1929,422,0,0,1,0,0,0,1,0,0,0,0,0,0,214,214,214,45,45,45,29,29,29,20,20,20,0,0,0,0,0,0,0,0,0,335,335,335,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,.5,1,11,Needed Job,Entered Other School,Other,Rejected JTPA
300182,11/22/88,1,SM,0,0,1,0,1,0,02/04/51,37,0,3815,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,No Choice,No Other,Missing,Did not reject
300187,03/18/88,1,JK,1,0,1,1,0,0,12/15/56,31,90483,2000,.33528507,0,1,1,0,0,1,540,540,540,1907,1907,1907,2507,2507,2507,3026,3026,3026,3044,3044,3044,3170,3170,3170,2752,2752,2752,2160,2160,2160,5898,5898,5898,5157,5157,5157,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,15,Missing,Missing,Missing,Did not reject
300188,06/09/88,1,HF,0,0,1,0,0,1,04/15/56,32,2940,4103.9111,0,0,1,1,0,1,0,980,980,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1,0,14,Missing,Missing,Missing,Did not reject
300189,06/02/88,0,SM,0,1,0,0,1,0,03/14/63,25,19344,1000,0,0,1,0,0,0,0,0,0,0,126,126,126,802,802,802,768,768,768,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,792,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.89999998,1,12,Not Chosen,No Other,Missing,Did not reject
300191,02/12/88,1,CC,1,0,0,0,0,1,11/25/65,22,3900,2444.656,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,315,315,0,0,0,0,0,0,0,0,0,0,0,510,900,930,930,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,.2,0,10,Missing,Missing,Missing,Did not reject
300192,06/30/89,1,IN,0,0,0,0,0,1,05/31/61,28,47184,15000,0,0,1,1,0,0,0,156,156,156,1210,1210,1210,1037,1037,1037,1210,1210,1210,1080,1080,1080,1270,1270,1270,934,934,934,1873,1873,1873,3479,3479,3479,3479,3479,3479,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300193,06/22/89,0,NE,0,0,1,1,0,0,06/09/55,34,1008,212,0,0,1,0,0,0,1,218,218,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,59,59,59,59,59,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,.30000001,0,12,Missing,Missing,Missing,Did not reject
300196,02/10/89,1,IN,1,0,1,0,0,1,02/02/58,31,3830,4103.9111,.33528507,0,1,1,0,0,0,194,927,927,927,190,190,190,95,95,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.33333334,0,12,Missing,Missing,Missing,Did not reject
300201,07/12/89,1,IN,1,0,1,0,1,0,10/10/64,24,45677,4103.9111,1,0,0,0,0,0,.40733594,1080,1080,1286,1286,1286,995,995,995,1438,1438,1438,1594,1594,1594,1347,1347,1347,1952,1952,1952,1934,1934,1934,1697,1697,1697,1697,1697,1697,1697,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,09,Missing,Missing,Missing,Did not reject
300202,08/31/88,1,MT,0,0,0,0,0,1,09/30/62,25,22026,6000,0,0,1,0,0,1,0,0,0,400,443,1150,823,911,881,735,247,599,885,857,885,857,885,885,799,885,677,545,237,628,996,964,996,964,996,996,900,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.93333334,1,14,Moved,No Other,Missing,Did not reject
300207,04/22/88,1,JK,1,0,1,1,0,0,04/06/63,25,19501,7000,1,0,1,1,0,1,0,203,203,1862,1862,1862,1711,1711,1711,1576,1576,1576,1216,1216,1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.46666667,0,13,Missing,Missing,Missing,Did not reject
300209,05/12/88,0,IN,0,0,1,0,1,0,09/01/55,32,60007,10000,1,0,1,0,0,0,0,1707,3242,3242,3242,742,742,742,1476,1476,1476,2152,2152,2152,1960,1960,1960,1937,1937,1937,2189,2189,2189,2140,2140,2140,2086,2086,2086,2264,2264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,Missing,Missing,Missing,Did not reject
300212,03/16/89,0,LC,0,0,1,0,0,1,06/11/45,43,13383,5500,0,0,1,0,0,0,0,0,0,0,0,0,0,85,85,85,420,420,420,264,264,264,1166,1166,1166,1328,1328,1328,941,941,941,0,0,0,257,257,257,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,1,.69999999,1,17,Not Chosen,No Other,Missing,Did not reject
300214,01/06/89,1,SM,1,0,1,0,1,0,02/02/64,24,42547,11000,0,0,1,0,0,0,0,913,913,1241,1241,1241,1305,1305,1305,1589,1589,1589,1645,1645,1645,1376,1376,1376,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1481,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Missing,Missing,Missing,Did not reject
300215,02/08/88,1,LC,1,0,1,0,0,1,05/27/62,25,9285,2300,0,0,1,0,0,0,1,0,0,0,0,52,52,52,1274,1274,1274,588,588,588,1166,1166,1166,15,15,15,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,.5,1,12,Took Job,No Other,Missing,Did not reject
300218,09/27/88,1,JK,1,0,1,1,0,0,02/10/62,26,2769,4000,0,0,1,1,0,0,0,0,0,0,311,311,311,66,66,66,122,122,122,0,0,0,0,0,0,424,424,424,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,.40000001,0,12,Missing,Missing,Missing,Did not reject
300220,08/23/88,0,MN,0,0,0,1,0,0,04/09/64,24,22820,450,0,0,1,0,0,0,0,238,238,238,238,238,238,238,238,238,238,599,599,599,974,974,974,1669,1669,1669,1351,1351,1351,1195,1195,1195,808,808,808,326,326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,13,Not Chosen,No Other,Missing,Did not reject
300221,01/20/88,0,IN,0,0,1,0,1,0,07/07/58,29,6119,1300,0,0,1,0,0,0,0,457,457,728,728,728,252,252,252,567,567,567,188,188,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.46666667,0,15,Control,Other,Other,Did not reject
300222,10/25/88,0,CV,0,0,1,0,1,0,12/30/33,54,8952,0,1,0,0,0,0,0,1,486,486,35,35,35,782,782,782,783,783,783,982,982,982,78,78,78,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,.56666666,1,09,Missing,Missing,Missing,Did not reject
300223,12/20/88,1,SM,0,0,0,0,1,0,10/26/56,32,8244,2444.656,1,0,1,0,0,0,.53322983,455,455,455,807,807,807,743,743,743,743,743,743,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.40000001,0,12,Missing,Missing,Missing,Did not reject
300225,09/02/88,1,IN,0,0,1,0,1,0,12/04/57,30,11797,5500,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,364,643,664,664,600,664,657,698,675,698,698,675,698,675,698,698,630,698,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,.60000002,1,14,Missing,Missing,Missing,Did not reject
300228,09/07/88,0,JK,0,0,1,1,0,0,07/27/66,22,53103,12000,1,0,.68767726,1,0,0,0,1837,1837,1837,1607,1607,1607,1499,1499,1499,1513,1513,1513,1839,1839,1839,1683,1683,1683,1527,1527,1527,1558,1558,1558,2319,2319,2319,2319,2319,2319,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,12,Other,No Other,Missing,Did not reject
300229,06/08/88,0,IN,0,1,0,0,1,0,12/25/55,32,6432,2000,0,0,1,0,0,0,0,645,645,645,1181,1181,1181,318,318,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.30000001,0,14,Missing,Missing,Missing,Did not reject
300232,04/20/89,1,PR,1,1,0,0,0,1,07/14/50,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,08,Health Prob,No Other,Missing,Did not reject
300234,12/14/88,1,JK,1,1,0,1,0,0,02/05/66,22,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,Child Care,No Other,Missing,Did not reject
